C:\Users\Ranit\Anaconda3\python.exe E:/StudyFIle/MLProject/CharSCNN-theano-1/scnn.py
C:\Users\Ranit\Anaconda3\lib\site-packages\sklearn\cross_validation.py:44: DeprecationWarning: This module was deprecated in version 0.18 in favor of the model_selection module into which all the refactored classes and functions are moved. Also note that the interface of the new CV iterators are different from that of this module. This module will be removed in 0.20.
  "This module will be removed in 0.20.", DeprecationWarning)
counter#359 epoch: 2, test mean loss=0.43454109122202517, test accuracy=0.8005000000000001

counter#360 epoch: 3, test mean loss=0.4377410125842439, test accuracy=0.795

counter#361 epoch: 3, test mean loss=0.4308508078065979, test accuracy=0.8035

counter#362 epoch: 3, test mean loss=0.43845408362640564, test accuracy=0.7995000000000001

counter#363 epoch: 3, test mean loss=0.4306525274786209, test accuracy=0.8

counter#364 epoch: 3, test mean loss=0.43126547907517077, test accuracy=0.7965

counter#365 epoch: 3, test mean loss=0.43144945298057147, test accuracy=0.799

counter#366 epoch: 3, test mean loss=0.4370948644874405, test accuracy=0.7965

counter#367 epoch: 3, test mean loss=0.4387254558884453, test accuracy=0.7969999999999999

counter#368 epoch: 3, test mean loss=0.43303666035121396, test accuracy=0.797

counter#369 epoch: 3, test mean loss=0.43672952455526676, test accuracy=0.7975

counter#370 epoch: 3, test mean loss=0.43429851802037966, test accuracy=0.8004999999999999

counter#371 epoch: 3, test mean loss=0.43758289558815233, test accuracy=0.7945000000000001

counter#372 epoch: 3, test mean loss=0.43339243531505944, test accuracy=0.8009999999999999

counter#373 epoch: 3, test mean loss=0.43339551455077513, test accuracy=0.796

counter#374 epoch: 3, test mean loss=0.4333974509915425, test accuracy=0.7995

counter#375 epoch: 3, test mean loss=0.4434059323695797, test accuracy=0.7915000000000001

counter#376 epoch: 3, test mean loss=0.4374383462266608, test accuracy=0.7969999999999999

counter#377 epoch: 3, test mean loss=0.439174545581269, test accuracy=0.7969999999999998

counter#378 epoch: 3, test mean loss=0.43312278565280005, test accuracy=0.7965000000000001

counter#379 epoch: 3, test mean loss=0.434898128801427, test accuracy=0.8010000000000002

counter#380 epoch: 3, test mean loss=0.43155404512297774, test accuracy=0.7990000000000002

counter#381 epoch: 3, test mean loss=0.4353182755978269, test accuracy=0.8010000000000002

counter#382 epoch: 3, test mean loss=0.43409210637348805, test accuracy=0.8020000000000002

counter#383 epoch: 3, test mean loss=0.4361756261363878, test accuracy=0.804

counter#384 epoch: 3, test mean loss=0.43676008531929356, test accuracy=0.8065000000000001

counter#385 epoch: 3, test mean loss=0.4358270110215159, test accuracy=0.8019999999999999

counter#386 epoch: 3, test mean loss=0.43592465071028297, test accuracy=0.8029999999999999

counter#387 epoch: 3, test mean loss=0.43564566253481746, test accuracy=0.8045000000000002

counter#388 epoch: 3, test mean loss=0.43867493890023024, test accuracy=0.7994999999999999

counter#389 epoch: 3, test mean loss=0.44190007185637636, test accuracy=0.8089999999999999

counter#390 epoch: 3, test mean loss=0.4350753973391317, test accuracy=0.8035

counter#391 epoch: 3, test mean loss=0.43835846499961323, test accuracy=0.8005000000000001

counter#392 epoch: 3, test mean loss=0.4374294425169875, test accuracy=0.8039999999999999

counter#393 epoch: 3, test mean loss=0.44806420367665867, test accuracy=0.7949999999999999

counter#394 epoch: 3, test mean loss=0.44650624402566563, test accuracy=0.7955

counter#395 epoch: 3, test mean loss=0.4372942301418039, test accuracy=0.8005000000000001

counter#396 epoch: 3, test mean loss=0.433531788071991, test accuracy=0.8015000000000001

counter#397 epoch: 3, test mean loss=0.43345298772285296, test accuracy=0.8009999999999999

counter#398 epoch: 3, test mean loss=0.43584005220318034, test accuracy=0.7979999999999999

counter#399 epoch: 3, test mean loss=0.4391536359547823, test accuracy=0.8015000000000001

counter#400 epoch: 3, test mean loss=0.4392729120072033, test accuracy=0.799

counter#401 epoch: 3, test mean loss=0.4441571302632646, test accuracy=0.7989999999999999

counter#402 epoch: 3, test mean loss=0.43223169640774833, test accuracy=0.8015000000000001

counter#403 epoch: 3, test mean loss=0.4306698096554117, test accuracy=0.8019999999999999

counter#404 epoch: 3, test mean loss=0.42950103379532345, test accuracy=0.8005000000000001

counter#405 epoch: 3, test mean loss=0.4334412434029363, test accuracy=0.7959999999999999

counter#406 epoch: 3, test mean loss=0.4344834397193521, test accuracy=0.7979999999999999

counter#407 epoch: 3, test mean loss=0.4327194102039981, test accuracy=0.8020000000000002

counter#408 epoch: 3, test mean loss=0.4371356370732026, test accuracy=0.8089999999999999

counter#409 epoch: 3, test mean loss=0.43345639494035265, test accuracy=0.808

counter#410 epoch: 3, test mean loss=0.4364882290683769, test accuracy=0.805

counter#411 epoch: 3, test mean loss=0.4389042044973245, test accuracy=0.8025

counter#412 epoch: 3, test mean loss=0.4484943929440285, test accuracy=0.8055

counter#413 epoch: 3, test mean loss=0.43705072791141886, test accuracy=0.8035

counter#414 epoch: 3, test mean loss=0.43880610650897695, test accuracy=0.8015000000000001

counter#415 epoch: 3, test mean loss=0.4395281735501591, test accuracy=0.8004999999999999

counter#416 epoch: 3, test mean loss=0.44093733323570944, test accuracy=0.8004999999999999

counter#417 epoch: 3, test mean loss=0.4396616842825579, test accuracy=0.7995

counter#418 epoch: 3, test mean loss=0.44064218374191577, test accuracy=0.8010000000000002

counter#419 epoch: 3, test mean loss=0.44024036986175696, test accuracy=0.8039999999999999

counter#420 epoch: 3, test mean loss=0.43961492906847577, test accuracy=0.8030000000000002

counter#421 epoch: 3, test mean loss=0.4404050185325546, test accuracy=0.8035000000000002

counter#422 epoch: 3, test mean loss=0.43583813269210736, test accuracy=0.804

counter#423 epoch: 3, test mean loss=0.4325778839319828, test accuracy=0.8020000000000002

counter#424 epoch: 3, test mean loss=0.43707663452651646, test accuracy=0.8005000000000001

counter#425 epoch: 3, test mean loss=0.43136779555784155, test accuracy=0.8005000000000001

counter#426 epoch: 3, test mean loss=0.43383420614131296, test accuracy=0.805

counter#427 epoch: 3, test mean loss=0.43776256061692936, test accuracy=0.8045

counter#428 epoch: 3, test mean loss=0.4308686623408903, test accuracy=0.8055

counter#429 epoch: 3, test mean loss=0.42973979159262193, test accuracy=0.8035

counter#430 epoch: 3, test mean loss=0.43253722252463794, test accuracy=0.7989999999999998

counter#431 epoch: 3, test mean loss=0.43606870611176635, test accuracy=0.7929999999999999

counter#432 epoch: 3, test mean loss=0.44039448598852093, test accuracy=0.7955

counter#433 epoch: 3, test mean loss=0.4314932130327021, test accuracy=0.8089999999999999

counter#434 epoch: 3, test mean loss=0.43458616247625004, test accuracy=0.8104999999999999

counter#435 epoch: 3, test mean loss=0.4342181561295219, test accuracy=0.8099999999999999

counter#436 epoch: 3, test mean loss=0.4326138945141853, test accuracy=0.8065

counter#437 epoch: 3, test mean loss=0.43111800881101814, test accuracy=0.804

counter#438 epoch: 3, test mean loss=0.4337982313108643, test accuracy=0.8039999999999999

counter#439 epoch: 3, test mean loss=0.4386213888698104, test accuracy=0.797

counter#440 epoch: 3, test mean loss=0.4459387693631073, test accuracy=0.796

counter#441 epoch: 3, test mean loss=0.4511571868733135, test accuracy=0.797

counter#442 epoch: 3, test mean loss=0.452516378561715, test accuracy=0.7940000000000002

counter#443 epoch: 3, test mean loss=0.4389771536956646, test accuracy=0.7999999999999999

counter#444 epoch: 3, test mean loss=0.4384799355915012, test accuracy=0.7955000000000001

counter#445 epoch: 3, test mean loss=0.43727638685478915, test accuracy=0.7995

counter#446 epoch: 3, test mean loss=0.44216860016527776, test accuracy=0.8009999999999998

counter#447 epoch: 3, test mean loss=0.4324352727210489, test accuracy=0.7939999999999999

counter#448 epoch: 3, test mean loss=0.43455018250444233, test accuracy=0.7974999999999999

counter#449 epoch: 3, test mean loss=0.43748765272763607, test accuracy=0.7935

counter#450 epoch: 3, test mean loss=0.4464974985020452, test accuracy=0.7915000000000001

counter#451 epoch: 3, test mean loss=0.44382025996125307, test accuracy=0.7920000000000001

counter#452 epoch: 3, test mean loss=0.4340412097833342, test accuracy=0.7939999999999999

counter#453 epoch: 3, test mean loss=0.4345701146819322, test accuracy=0.7939999999999999

counter#454 epoch: 3, test mean loss=0.4376141954093048, test accuracy=0.7955000000000001

counter#455 epoch: 3, test mean loss=0.4406710542376794, test accuracy=0.7925

counter#456 epoch: 3, test mean loss=0.4453502086766413, test accuracy=0.7934999999999999

counter#457 epoch: 3, test mean loss=0.44247287036652433, test accuracy=0.7924999999999998

counter#458 epoch: 3, test mean loss=0.45103212465073794, test accuracy=0.7999999999999999

counter#459 epoch: 3, test mean loss=0.44448294905298014, test accuracy=0.7969999999999999

counter#460 epoch: 3, test mean loss=0.44536745892748897, test accuracy=0.7924999999999999

counter#461 epoch: 3, test mean loss=0.45143365394067, test accuracy=0.7905

counter#462 epoch: 3, test mean loss=0.45134868725272376, test accuracy=0.7929999999999999

counter#463 epoch: 3, test mean loss=0.45544659022615985, test accuracy=0.7975

counter#464 epoch: 3, test mean loss=0.45389069418139805, test accuracy=0.8005000000000001

counter#465 epoch: 3, test mean loss=0.4518966464839925, test accuracy=0.7939999999999999

counter#466 epoch: 3, test mean loss=0.44808448139163753, test accuracy=0.796

counter#467 epoch: 3, test mean loss=0.45066053029590564, test accuracy=0.7935

counter#468 epoch: 3, test mean loss=0.45125536913480263, test accuracy=0.7965

counter#469 epoch: 3, test mean loss=0.4507551311992549, test accuracy=0.796

counter#470 epoch: 3, test mean loss=0.4455725548865425, test accuracy=0.8005000000000001

counter#471 epoch: 3, test mean loss=0.4461450241066555, test accuracy=0.8020000000000002

counter#472 epoch: 3, test mean loss=0.4511151748562464, test accuracy=0.8024999999999999

counter#473 epoch: 3, test mean loss=0.45561889225525826, test accuracy=0.7979999999999999

counter#474 epoch: 3, test mean loss=0.4526570820714455, test accuracy=0.8029999999999999

counter#475 epoch: 3, test mean loss=0.45239256872718103, test accuracy=0.8025

counter#476 epoch: 3, test mean loss=0.45400436091902047, test accuracy=0.8009999999999999

counter#477 epoch: 3, test mean loss=0.46777173817908696, test accuracy=0.7849999999999999

counter#478 epoch: 3, test mean loss=0.4629876661997746, test accuracy=0.7939999999999998

counter#479 epoch: 3, test mean loss=0.4639904435895724, test accuracy=0.7935000000000001

counter#480 epoch: 3, test mean loss=0.4589903560277736, test accuracy=0.796

counter#481 epoch: 3, test mean loss=0.45902545776237896, test accuracy=0.7965000000000001

counter#482 epoch: 3, test mean loss=0.4710324831483117, test accuracy=0.8009999999999999

counter#483 epoch: 3, test mean loss=0.46935212965649253, test accuracy=0.7979999999999999

counter#484 epoch: 3, test mean loss=0.470659503694166, test accuracy=0.7969999999999999

counter#485 epoch: 3, test mean loss=0.4658119366098174, test accuracy=0.8014999999999999

counter#486 epoch: 3, test mean loss=0.4617805389192794, test accuracy=0.7995000000000001

counter#487 epoch: 3, test mean loss=0.46169123469889184, test accuracy=0.8

counter#488 epoch: 3, test mean loss=0.46499709461484906, test accuracy=0.8019999999999999

counter#489 epoch: 3, test mean loss=0.46531695074531854, test accuracy=0.8030000000000002

counter#490 epoch: 3, test mean loss=0.46996757331173084, test accuracy=0.7990000000000002

counter#491 epoch: 3, test mean loss=0.46948534455966034, test accuracy=0.8025

counter#492 epoch: 3, test mean loss=0.4725509628280292, test accuracy=0.799

counter#493 epoch: 3, test mean loss=0.47353192230028496, test accuracy=0.8

counter#494 epoch: 3, test mean loss=0.48221661013855704, test accuracy=0.7965

counter#495 epoch: 3, test mean loss=0.479428285000728, test accuracy=0.7954999999999999

counter#496 epoch: 3, test mean loss=0.48332279337701, test accuracy=0.796

counter#497 epoch: 3, test mean loss=0.49172911972521993, test accuracy=0.7969999999999999

counter#498 epoch: 3, test mean loss=0.48927412906542767, test accuracy=0.7965000000000001

counter#499 epoch: 3, test mean loss=0.4887433027210088, test accuracy=0.794

counter#500 epoch: 3, test mean loss=0.48385026689359123, test accuracy=0.7915

counter#501 epoch: 3, test mean loss=0.4913057222440117, test accuracy=0.7909999999999999

counter#502 epoch: 3, test mean loss=0.49187065319846524, test accuracy=0.7905000000000001

counter#503 epoch: 3, test mean loss=0.49127156617288337, test accuracy=0.7929999999999999

counter#504 epoch: 3, test mean loss=0.5031394803157935, test accuracy=0.7905

counter#505 epoch: 3, test mean loss=0.506640814167552, test accuracy=0.7894999999999999

counter#506 epoch: 3, test mean loss=0.49898829487659774, test accuracy=0.7924999999999999

counter#507 epoch: 3, test mean loss=0.4998821585562128, test accuracy=0.796

counter#508 epoch: 3, test mean loss=0.49624267783263354, test accuracy=0.792

counter#509 epoch: 3, test mean loss=0.4865978141894899, test accuracy=0.7870000000000001

counter#510 epoch: 3, test mean loss=0.4834818015661095, test accuracy=0.7935000000000002

counter#511 epoch: 3, test mean loss=0.48556011270442195, test accuracy=0.7975

counter#512 epoch: 3, test mean loss=0.48457124281816766, test accuracy=0.7974999999999999

counter#513 epoch: 3, test mean loss=0.48096595333792047, test accuracy=0.7945

counter#514 epoch: 3, test mean loss=0.477989379535393, test accuracy=0.7945

counter#515 epoch: 3, test mean loss=0.47618719242616525, test accuracy=0.7949999999999999

counter#516 epoch: 3, test mean loss=0.4800290770285088, test accuracy=0.7869999999999999

counter#517 epoch: 3, test mean loss=0.4740469252673073, test accuracy=0.7855000000000001

counter#518 epoch: 3, test mean loss=0.47846428456171186, test accuracy=0.7860000000000001

counter#519 epoch: 3, test mean loss=0.47074327823451834, test accuracy=0.79

counter#520 epoch: 3, test mean loss=0.4765829821936509, test accuracy=0.7885

counter#521 epoch: 3, test mean loss=0.4733627347559075, test accuracy=0.7955

counter#522 epoch: 3, test mean loss=0.477109520284755, test accuracy=0.7765000000000001

counter#523 epoch: 3, test mean loss=0.47293334928669656, test accuracy=0.7779999999999999

counter#524 epoch: 3, test mean loss=0.4626902194554483, test accuracy=0.796

counter#525 epoch: 3, test mean loss=0.46583532958750923, test accuracy=0.7955000000000001

counter#526 epoch: 3, test mean loss=0.47038816585524623, test accuracy=0.7935000000000001

counter#527 epoch: 3, test mean loss=0.471561201118792, test accuracy=0.7945

counter#528 epoch: 3, test mean loss=0.47858609838142696, test accuracy=0.7945

counter#529 epoch: 3, test mean loss=0.48498925597126447, test accuracy=0.7955

counter#530 epoch: 3, test mean loss=0.4732841065852643, test accuracy=0.7945000000000001

counter#531 epoch: 3, test mean loss=0.47303020270079366, test accuracy=0.7989999999999999

counter#532 epoch: 3, test mean loss=0.4706679011861922, test accuracy=0.7954999999999999

counter#533 epoch: 3, test mean loss=0.47240410608662486, test accuracy=0.794
